Model,frame,Prompt_Style,Sample_Size,ev_a,p_a,ev_b,p_b,y_a,y_b,x_a,x_b,ratio_a_False,ratio_a_True,n_valid_False,n_valid_True,average_first_option_rate,n_valid_total
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.6470588235294118,0.6111111111111112,17.0,18.0,0.5179738562091503,35.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.2857142857142857,8.0,7.0,0.8571428571428572,15.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,0.6,0.3333333333333333,10.0,9.0,0.6333333333333333,19.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,20.0,35.0,0.35,33.6,0.35,0.0,0.0,100.0,96.0,0.8888888888888888,0.5,9.0,10.0,0.6944444444444444,19.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,0.9,0.5714285714285714,10.0,7.0,0.6642857142857144,17.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,0.6666666666666666,0.9,9.0,10.0,0.3833333333333333,19.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,0.2857142857142857,0.8888888888888888,7.0,9.0,0.1984126984126984,16.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,20.0,3500.0,1.0,3500.0,0.7,0.0,0.0,3500.0,5000.0,0.1111111111111111,0.875,9.0,8.0,0.1180555555555555,17.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.375,0.8571428571428571,8.0,7.0,0.2589285714285714,15.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.1,0.875,10.0,8.0,0.1125,18.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,100.0,0.6,0.15,0.84,0.12,0.0,0.0,4.0,7.0,0.6666666666666666,0.4444444444444444,9.0,9.0,0.6111111111111112,18.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,100.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.5714285714285714,0.5,7.0,10.0,0.5357142857142857,17.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,100.0,0.88,0.22,0.56,0.08,0.0,0.0,4.0,7.0,0.7,0.875,10.0,8.0,0.4125,18.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,100.0,0.96,0.24,0.77,0.11,0.0,0.0,4.0,7.0,0.8888888888888888,0.5555555555555556,9.0,9.0,0.6666666666666666,18.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,100.0,29.0,0.29,32.64,0.34,0.0,0.0,100.0,96.0,0.7,0.5555555555555556,10.0,9.0,0.5722222222222222,19.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,100.0,33.0,0.33,32.64,0.34,0.0,0.0,100.0,96.0,0.7777777777777778,0.7,9.0,10.0,0.538888888888889,19.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,100.0,37.0,0.37,37.44,0.39,0.0,0.0,100.0,96.0,0.8,0.7142857142857143,10.0,7.0,0.5428571428571429,17.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,100.0,39.0,0.39,30.72,0.32,0.0,0.0,100.0,96.0,0.7777777777777778,0.8,9.0,10.0,0.4888888888888889,19.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,100.0,3500.0,1.0,3600.0,0.72,0.0,0.0,3500.0,5000.0,0.6666666666666666,0.8,6.0,10.0,0.4333333333333333,16.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,100.0,3500.0,1.0,3650.0,0.73,0.0,0.0,3500.0,5000.0,0.8571428571428571,0.5714285714285714,7.0,7.0,0.6428571428571428,14.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,100.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.375,0.625,8.0,8.0,0.375,16.0
allenai/Olmo-3-7B-Instruct-DPO,gain,one_sentence_reasoning,100.0,3500.0,1.0,3900.0,0.78,0.0,0.0,3500.0,5000.0,0.4444444444444444,0.8,9.0,10.0,0.3222222222222222,19.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.7777777777777778,0.6666666666666666,9.0,6.0,0.5555555555555556,15.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.375,0.8,16.0,15.0,0.2875,31.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.8888888888888888,0.5,9.0,8.0,0.6944444444444444,17.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.4444444444444444,0.7,9.0,10.0,0.3722222222222222,19.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,20.0,-35.0,0.35,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.3333333333333333,0.8,9.0,5.0,0.2666666666666666,14.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,20.0,-35.0,0.35,-38.4,0.4,0.0,0.0,-100.0,-96.0,0.75,0.875,8.0,8.0,0.4375,16.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.5,0.875,4.0,8.0,0.3125,12.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,1.0,1.0,8.0,8.0,0.5,16.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,20.0,-3500.0,1.0,-3500.0,0.7,0.0,0.0,-3500.0,-5000.0,0.875,0.8888888888888888,8.0,9.0,0.4930555555555556,17.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,20.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,0.7777777777777778,0.75,9.0,8.0,0.5138888888888888,17.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,20.0,-3500.0,1.0,-4250.0,0.85,0.0,0.0,-3500.0,-5000.0,1.0,0.8333333333333334,9.0,6.0,0.5833333333333333,15.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,100.0,-0.6,0.15,-0.84,0.12,0.0,0.0,-4.0,-7.0,0.3333333333333333,0.6,6.0,10.0,0.3666666666666667,16.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,100.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.4285714285714285,0.8333333333333334,7.0,6.0,0.2976190476190475,13.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,100.0,-0.88,0.22,-0.56,0.08,0.0,0.0,-4.0,-7.0,0.625,0.875,8.0,8.0,0.375,16.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,100.0,-0.96,0.24,-0.77,0.11,0.0,0.0,-4.0,-7.0,0.5714285714285714,0.3333333333333333,7.0,6.0,0.6190476190476191,13.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,100.0,-29.0,0.29,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.6666666666666666,0.8571428571428571,6.0,7.0,0.4047619047619047,13.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,100.0,-33.0,0.33,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.4285714285714285,0.7777777777777778,7.0,9.0,0.3253968253968253,16.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,100.0,-37.0,0.37,-37.44,0.39,0.0,0.0,-100.0,-96.0,0.875,0.8333333333333334,8.0,6.0,0.5208333333333333,14.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,100.0,-39.0,0.39,-30.72,0.32,0.0,0.0,-100.0,-96.0,0.5,0.8333333333333334,6.0,6.0,0.3333333333333333,12.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,100.0,-3500.0,1.0,-3600.0,0.72,0.0,0.0,-3500.0,-5000.0,1.0,0.5714285714285714,7.0,7.0,0.7142857142857143,14.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,100.0,-3500.0,1.0,-3650.0,0.73,0.0,0.0,-3500.0,-5000.0,0.6,0.75,5.0,8.0,0.425,13.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,100.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,0.6666666666666666,0.3333333333333333,9.0,9.0,0.6666666666666667,18.0
allenai/Olmo-3-7B-Instruct-DPO,loss,math_reasoning_one,100.0,-3500.0,1.0,-3900.0,0.78,0.0,0.0,-3500.0,-5000.0,0.875,0.75,8.0,8.0,0.5625,16.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.7777777777777778,0.6,9.0,10.0,0.5888888888888889,19.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.7058823529411765,0.85,17.0,20.0,0.4279411764705882,37.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,1.0,1.0,10.0,10.0,0.5,20.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.8,0.4,10.0,10.0,0.7,20.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,20.0,-35.0,0.35,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.3,1.0,10.0,10.0,0.15,20.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,20.0,-35.0,0.35,-38.4,0.4,0.0,0.0,-100.0,-96.0,0.5555555555555556,0.9,9.0,10.0,0.3277777777777778,19.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.8888888888888888,0.6,9.0,10.0,0.6444444444444444,19.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,0.6666666666666666,0.875,9.0,8.0,0.3958333333333333,17.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,20.0,-3500.0,1.0,-3500.0,0.7,0.0,0.0,-3500.0,-5000.0,0.7,0.9,10.0,10.0,0.3999999999999999,20.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,20.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,0.625,1.0,8.0,10.0,0.3125,18.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,20.0,-3500.0,1.0,-4250.0,0.85,0.0,0.0,-3500.0,-5000.0,0.7,0.7,10.0,10.0,0.5,20.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,100.0,-0.6,0.15,-0.84,0.12,0.0,0.0,-4.0,-7.0,1.0,0.7,10.0,10.0,0.65,20.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,100.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.8,0.8,10.0,10.0,0.5,20.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,100.0,-0.88,0.22,-0.56,0.08,0.0,0.0,-4.0,-7.0,0.7,0.8888888888888888,10.0,9.0,0.4055555555555555,19.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,100.0,-0.96,0.24,-0.77,0.11,0.0,0.0,-4.0,-7.0,0.7,0.5555555555555556,10.0,9.0,0.5722222222222222,19.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,100.0,-29.0,0.29,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.8,0.8,10.0,10.0,0.5,20.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,100.0,-33.0,0.33,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.8888888888888888,0.8888888888888888,9.0,9.0,0.5,18.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,100.0,-37.0,0.37,-37.44,0.39,0.0,0.0,-100.0,-96.0,0.7777777777777778,0.875,9.0,8.0,0.4513888888888889,17.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,100.0,-39.0,0.39,-30.72,0.32,0.0,0.0,-100.0,-96.0,0.8888888888888888,0.8,9.0,10.0,0.5444444444444444,19.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,100.0,-3500.0,1.0,-3600.0,0.72,0.0,0.0,-3500.0,-5000.0,0.7777777777777778,0.8,9.0,10.0,0.4888888888888889,19.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,100.0,-3500.0,1.0,-3650.0,0.73,0.0,0.0,-3500.0,-5000.0,0.9,0.5,10.0,8.0,0.7,18.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,100.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,0.8,0.6666666666666666,10.0,9.0,0.5666666666666667,19.0
allenai/Olmo-3-7B-Instruct-DPO,loss,no_explanation,100.0,-3500.0,1.0,-3900.0,0.78,0.0,0.0,-3500.0,-5000.0,0.7,0.6666666666666666,10.0,9.0,0.5166666666666666,19.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,1.0,0.4444444444444444,6.0,9.0,0.7777777777777778,15.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.7142857142857143,0.8125,14.0,16.0,0.4508928571428571,30.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,1.0,0.6666666666666666,8.0,9.0,0.6666666666666667,17.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.6666666666666666,0.9,9.0,10.0,0.3833333333333333,19.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,20.0,-35.0,0.35,-33.6,0.35,0.0,0.0,-100.0,-96.0,1.0,0.6,8.0,10.0,0.7,18.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,20.0,-35.0,0.35,-38.4,0.4,0.0,0.0,-100.0,-96.0,0.625,0.8888888888888888,8.0,9.0,0.3680555555555556,17.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.6666666666666666,0.8888888888888888,9.0,9.0,0.3888888888888889,18.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,0.4444444444444444,0.7777777777777778,9.0,9.0,0.3333333333333333,18.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-3500.0,0.7,0.0,0.0,-3500.0,-5000.0,0.7142857142857143,0.8571428571428571,7.0,7.0,0.4285714285714286,14.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,0.8333333333333334,1.0,6.0,10.0,0.4166666666666667,16.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-4250.0,0.85,0.0,0.0,-3500.0,-5000.0,0.5,0.6666666666666666,4.0,9.0,0.4166666666666667,13.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,100.0,-0.6,0.15,-0.84,0.12,0.0,0.0,-4.0,-7.0,0.8,0.75,10.0,8.0,0.525,18.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,100.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.8888888888888888,0.5,9.0,10.0,0.6944444444444444,19.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,100.0,-0.88,0.22,-0.56,0.08,0.0,0.0,-4.0,-7.0,0.75,0.8333333333333334,8.0,6.0,0.4583333333333333,14.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,100.0,-0.96,0.24,-0.77,0.11,0.0,0.0,-4.0,-7.0,0.9,0.6666666666666666,10.0,9.0,0.6166666666666667,19.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,100.0,-29.0,0.29,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.7142857142857143,0.75,7.0,8.0,0.4821428571428571,15.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,100.0,-33.0,0.33,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.7777777777777778,0.875,9.0,8.0,0.4513888888888889,17.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,100.0,-37.0,0.37,-37.44,0.39,0.0,0.0,-100.0,-96.0,0.8888888888888888,1.0,9.0,10.0,0.4444444444444444,19.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,100.0,-39.0,0.39,-30.72,0.32,0.0,0.0,-100.0,-96.0,0.8571428571428571,0.8888888888888888,7.0,9.0,0.4841269841269841,16.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3600.0,0.72,0.0,0.0,-3500.0,-5000.0,0.8571428571428571,0.7142857142857143,7.0,7.0,0.5714285714285714,14.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3650.0,0.73,0.0,0.0,-3500.0,-5000.0,0.75,1.0,8.0,9.0,0.375,17.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,0.75,0.8571428571428571,8.0,7.0,0.4464285714285714,15.0
allenai/Olmo-3-7B-Instruct-DPO,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3900.0,0.78,0.0,0.0,-3500.0,-5000.0,0.8888888888888888,0.8571428571428571,9.0,7.0,0.5158730158730158,16.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,0.8,0.7142857142857143,5.0,7.0,0.5428571428571429,12.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.6,0.3846153846153846,15.0,13.0,0.6076923076923078,28.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,0.5,0.125,4.0,8.0,0.6875,12.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,0.8571428571428571,0.2222222222222222,7.0,9.0,0.8174603174603174,16.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,20.0,35.0,0.35,33.6,0.35,0.0,0.0,100.0,96.0,0.5714285714285714,0.25,7.0,8.0,0.6607142857142857,15.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,0.6,0.3333333333333333,5.0,9.0,0.6333333333333333,14.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,0.875,0.3333333333333333,8.0,6.0,0.7708333333333334,14.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,0.3333333333333333,0.2857142857142857,6.0,7.0,0.5238095238095238,13.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,20.0,3500.0,1.0,3500.0,0.7,0.0,0.0,3500.0,5000.0,0.1666666666666666,0.25,6.0,4.0,0.4583333333333333,10.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.1111111111111111,0.5,9.0,4.0,0.3055555555555556,13.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.5,0.4,6.0,5.0,0.55,11.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,100.0,0.6,0.15,0.84,0.12,0.0,0.0,4.0,7.0,0.5714285714285714,0.2857142857142857,7.0,7.0,0.6428571428571428,14.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,100.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.8,0.4,5.0,5.0,0.7,10.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,100.0,0.88,0.22,0.56,0.08,0.0,0.0,4.0,7.0,0.5714285714285714,0.375,7.0,8.0,0.5982142857142857,15.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,100.0,0.96,0.24,0.77,0.11,0.0,0.0,4.0,7.0,0.5714285714285714,0.5714285714285714,7.0,7.0,0.5,14.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,100.0,29.0,0.29,32.64,0.34,0.0,0.0,100.0,96.0,0.4285714285714285,0.5,7.0,8.0,0.4642857142857143,15.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,100.0,33.0,0.33,32.64,0.34,0.0,0.0,100.0,96.0,0.5,0.5,8.0,6.0,0.5,14.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,100.0,37.0,0.37,37.44,0.39,0.0,0.0,100.0,96.0,0.7142857142857143,0.5714285714285714,7.0,7.0,0.5714285714285714,14.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,100.0,39.0,0.39,30.72,0.32,0.0,0.0,100.0,96.0,0.5555555555555556,0.8571428571428571,9.0,7.0,0.3492063492063492,16.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,100.0,3500.0,1.0,3600.0,0.72,0.0,0.0,3500.0,5000.0,0.2,0.4,10.0,10.0,0.4,20.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,100.0,3500.0,1.0,3650.0,0.73,0.0,0.0,3500.0,5000.0,0.125,0.5,8.0,8.0,0.3125,16.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,100.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.2857142857142857,0.4285714285714285,7.0,7.0,0.4285714285714285,14.0
allenai/Olmo-3-7B-Instruct-SFT,gain,math_reasoning_one,100.0,3500.0,1.0,3900.0,0.78,0.0,0.0,3500.0,5000.0,0.2857142857142857,0.5,7.0,8.0,0.3928571428571428,15.0
allenai/Olmo-3-7B-Instruct-SFT,gain,no_explanation,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,0.8,0.7777777777777778,10.0,9.0,0.5111111111111111,19.0
allenai/Olmo-3-7B-Instruct-SFT,gain,no_explanation,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.7647058823529411,0.8888888888888888,17.0,18.0,0.4379084967320261,35.0
allenai/Olmo-3-7B-Instruct-SFT,gain,no_explanation,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,0.8,0.5555555555555556,10.0,9.0,0.6222222222222222,19.0
allenai/Olmo-3-7B-Instruct-SFT,gain,no_explanation,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,1.0,0.6666666666666666,8.0,9.0,0.6666666666666667,17.0
allenai/Olmo-3-7B-Instruct-SFT,gain,no_explanation,20.0,35.0,0.35,33.6,0.35,0.0,0.0,100.0,96.0,0.2222222222222222,0.2,9.0,10.0,0.5111111111111111,19.0
allenai/Olmo-3-7B-Instruct-SFT,gain,no_explanation,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,0.6,0.3,10.0,10.0,0.6499999999999999,20.0
allenai/Olmo-3-7B-Instruct-SFT,gain,no_explanation,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,0.875,0.7,8.0,10.0,0.5875,18.0
allenai/Olmo-3-7B-Instruct-SFT,gain,no_explanation,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,0.2222222222222222,0.5714285714285714,9.0,7.0,0.3253968253968254,16.0
allenai/Olmo-3-7B-Instruct-SFT,gain,no_explanation,20.0,3500.0,1.0,3500.0,0.7,0.0,0.0,3500.0,5000.0,0.1111111111111111,0.75,9.0,8.0,0.1805555555555555,17.0
allenai/Olmo-3-7B-Instruct-SFT,gain,no_explanation,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.25,0.7142857142857143,8.0,7.0,0.2678571428571428,15.0
allenai/Olmo-3-7B-Instruct-SFT,gain,no_explanation,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.2,0.5,5.0,6.0,0.35,11.0
allenai/Olmo-3-7B-Instruct-SFT,gain,no_explanation,100.0,0.6,0.15,0.84,0.12,0.0,0.0,4.0,7.0,0.8,0.6666666666666666,10.0,9.0,0.5666666666666667,19.0
allenai/Olmo-3-7B-Instruct-SFT,gain,no_explanation,100.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.75,0.8,8.0,10.0,0.475,18.0
allenai/Olmo-3-7B-Instruct-SFT,gain,no_explanation,100.0,0.88,0.22,0.56,0.08,0.0,0.0,4.0,7.0,0.4,0.2,10.0,10.0,0.6000000000000001,20.0
allenai/Olmo-3-7B-Instruct-SFT,gain,no_explanation,100.0,0.96,0.24,0.77,0.11,0.0,0.0,4.0,7.0,0.375,0.4,8.0,10.0,0.4875,18.0
allenai/Olmo-3-7B-Instruct-SFT,gain,no_explanation,100.0,29.0,0.29,32.64,0.34,0.0,0.0,100.0,96.0,0.7777777777777778,0.7,9.0,10.0,0.538888888888889,19.0
